Energy Grid,Fitness_1,Fitness_2,N_Groups
"(4, 7, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 138, 168, 260, 284)",0.08672179946636549,0.020181211033622692,16.0
"(9, 14, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 170, 260, 283)",0.04939047961207821,0.053595120923807915,16.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 87, 89, 97, 130)",0.27094056311328374,0.005940483340000857,16.0
"(9, 13, 14, 24, 87, 88, 89, 92, 94, 97, 108, 110, 135, 170, 255, 283)",0.07177021923895344,0.03694424643849736,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 80, 88, 89, 94, 97, 170)",0.16747819384927443,0.009522443617342669,16.0
"(4, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 111, 138, 166, 260, 283)",0.08564866902119184,0.025398359279004468,16.0
"(9, 14, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 170, 252, 283)",0.05841733276971539,0.05359373104991616,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 88, 89, 93, 97, 124)",0.2189869407900361,0.007549086598820032,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 88, 89, 94, 97, 132)",0.18151641966947663,0.009663469827750903,15.0
"(3, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 138, 170, 260, 283)",0.08571269375903579,0.02508389435620806,15.0
"(9, 13, 14, 24, 87, 88, 89, 94, 97, 108, 110, 138, 170, 260, 283)",0.06543284754996248,0.036949199122906395,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 87, 97)",0.44628730146837325,0.004216334230082608,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 80, 97)",0.5695664521566391,0.004068200676596967,15.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 87, 97, 170)",0.31218337161267784,0.006049215107266082,15.0
"(6, 7, 9, 13, 14, 23, 24, 87, 88, 89, 94, 97, 125, 256, 283)",0.10309133437320328,0.018812506910426574,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 88, 89, 97, 124)",0.27020893570988314,0.0075494841822170144,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 28, 88, 89, 97, 170)",0.24523650505395478,0.007675972191468428,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 23, 24, 88, 89, 97, 124, 235)",0.21933431769774625,0.009623197410857154,15.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 94, 97, 125, 256)",0.14047237719671612,0.01227712775504386,15.0
"(3, 6, 7, 9, 10, 12, 13, 14, 16, 20, 22, 23, 24, 28, 97)",0.7449587870451625,0.003838062855171631,15.0
"(6, 7, 9, 13, 14, 16, 23, 24, 87, 88, 89, 94, 97, 125, 256)",0.12034671040302436,0.015061970574787531,15.0
"(3, 6, 7, 9, 10, 13, 14, 20, 22, 23, 24, 28, 88, 97, 129)",0.3605576138402641,0.005957678557012458,15.0
